"Coverage Properties"
"LatLon Region Coverage                                             "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.5000 (deg)                                           "
"Number of Points: 10206                                            "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"    Constellation/C4:    Active                                    "
"        Satellite/C4_P1_S1:    Active                              "
"        Satellite/C4_P1_S2:    Active                              "
"        Satellite/C4_P1_S3:    Active                              "
"        Satellite/C4_P1_S4:    Active                              "
"        Satellite/C4_P1_S5:    Active                              "
"        Satellite/C4_P1_S6:    Active                              "
"        Satellite/C4_P1_S7:    Active                              "
"        Satellite/C4_P1_S8:    Active                              "
"        Satellite/C4_P2_S1:    Active                              "
"        Satellite/C4_P2_S2:    Active                              "
"        Satellite/C4_P2_S3:    Active                              "
"        Satellite/C4_P2_S4:    Active                              "
"        Satellite/C4_P2_S5:    Active                              "
"        Satellite/C4_P2_S6:    Active                              "
"        Satellite/C4_P2_S7:    Active                              "
"        Satellite/C4_P2_S8:    Active                              "
"        Satellite/C4_P3_S1:    Active                              "
"        Satellite/C4_P3_S2:    Active                              "
"        Satellite/C4_P3_S3:    Active                              "
"        Satellite/C4_P3_S4:    Active                              "
"        Satellite/C4_P3_S5:    Active                              "
"        Satellite/C4_P3_S6:    Active                              "
"        Satellite/C4_P3_S7:    Active                              "
"        Satellite/C4_P3_S8:    Active                              "
"        Satellite/C4_P4_S1:    Active                              "
"        Satellite/C4_P4_S2:    Active                              "
"        Satellite/C4_P4_S3:    Active                              "
"        Satellite/C4_P4_S4:    Active                              "
"        Satellite/C4_P4_S5:    Active                              "
"        Satellite/C4_P4_S6:    Active                              "
"        Satellite/C4_P4_S7:    Active                              "
"        Satellite/C4_P4_S8:    Active                              "
"Access Interval: 1 Jul 2026 00:00:00.000 to 3 Aug 2026 00:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "


"FOM Properties"
"Maximum Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "


"Latitude (deg)","Longitude (deg)","FOM Value (min)"
-31.852,77.176,5.862
-31.852,77.824,5.859
-31.852,78.472,5.861
-31.852,79.120,5.863
-31.852,79.769,5.863
-31.852,80.417,5.861
-31.852,81.065,5.860
-31.852,81.713,5.862
-31.852,82.361,5.863
-31.852,83.009,5.862
-31.852,83.657,5.860
-31.852,84.306,5.861
-31.852,84.954,5.862
-31.852,85.602,5.863
-31.852,86.250,5.862
-31.852,86.898,5.859
-31.852,87.546,5.861
-31.852,88.194,5.863
-31.852,88.843,5.863
-31.852,89.491,5.861
-31.852,90.139,5.860
-31.852,90.787,5.862
-31.852,91.435,5.863
-31.852,92.083,5.862
-31.852,92.731,5.860
-31.852,93.380,5.861
-31.852,94.028,5.862
-31.852,94.676,5.863
-31.358,60.324,6.065
-31.358,60.972,6.067
-31.358,61.620,6.067
-31.358,62.269,6.065
-31.358,62.917,6.064
-31.358,63.565,6.066
-31.358,64.213,6.067
-31.358,64.861,6.066
-31.358,65.509,6.064
-31.358,66.157,6.064
-31.358,66.806,6.066
-31.358,67.454,6.067
-31.358,68.102,6.066
-31.358,68.750,6.063
-31.358,69.398,6.065
-31.358,70.046,6.067
-31.358,70.694,6.067
-31.358,71.343,6.065
-31.358,71.991,6.064
-31.358,72.639,6.066
-31.358,73.287,6.067
-31.358,73.935,6.066
-31.358,74.583,6.064
-31.358,75.231,6.064
-31.358,75.880,6.066
-31.358,76.528,6.067
-31.358,77.176,6.066
-31.358,77.824,6.063
-31.358,78.472,6.065
-31.358,79.120,6.067
-31.358,79.769,6.067
-31.358,80.417,6.065
-31.358,81.065,6.064
-31.358,81.713,6.066
-31.358,82.361,6.067
-31.358,83.009,6.066
-31.358,83.657,6.064
-31.358,84.306,6.064
-31.358,84.954,6.066
-31.358,85.602,6.067
-31.358,86.250,6.066
-31.358,86.898,6.063
-31.358,87.546,6.065
-31.358,88.194,6.067
-31.358,88.843,6.067
-31.358,89.491,6.065
-31.358,90.139,6.064
-31.358,90.787,6.066
-31.358,91.435,6.067
-31.358,92.083,6.066
-31.358,92.731,6.064
-31.358,93.380,6.064
-31.358,94.028,6.066
-31.358,94.676,6.067
-30.864,60.324,6.288
-30.864,60.972,6.289
-30.864,61.620,6.289
-30.864,62.269,6.287
-30.864,62.917,6.286
-30.864,63.565,6.288
-30.864,64.213,6.289
-30.864,64.861,6.289
-30.864,65.509,6.286
-30.864,66.157,6.287
-30.864,66.806,6.289
-30.864,67.454,6.289
-30.864,68.102,6.288
-30.864,68.750,6.285
-30.864,69.398,6.288
-30.864,70.046,6.289
-30.864,70.694,6.289
-30.864,71.343,6.287
-30.864,71.991,6.286
-30.864,72.639,6.288
-30.864,73.287,6.289
-30.864,73.935,6.289
-30.864,74.583,6.286
-30.864,75.231,6.287
-30.864,75.880,6.289
-30.864,76.528,6.289
-30.864,77.176,6.288
-30.864,77.824,6.285
-30.864,78.472,6.288
-30.864,79.120,6.289
-30.864,79.769,6.289
-30.864,80.417,6.287
-30.864,81.065,6.286
-30.864,81.713,6.288
-30.864,82.361,6.289
-30.864,83.009,6.289
-30.864,83.657,6.286
-30.864,84.306,6.287
-30.864,84.954,6.289
-30.864,85.602,6.289
-30.864,86.250,6.288
-30.864,86.898,6.285
-30.864,87.546,6.288
-30.864,88.194,6.289
-30.864,88.843,6.289
-30.864,89.491,6.287
-30.864,90.139,6.286
-30.864,90.787,6.288
-30.864,91.435,6.289
-30.864,92.083,6.289
-30.864,92.731,6.286
-30.864,93.380,6.287
-30.864,94.028,6.289
-30.864,94.676,6.289
-30.370,60.324,6.531
-30.370,60.972,6.533
-30.370,61.620,6.533
-30.370,62.269,6.531
-30.370,62.917,6.530
-30.370,63.565,6.532
-30.370,64.213,6.533
-30.370,64.861,6.533
-30.370,65.509,6.530
-30.370,66.157,6.531
-30.370,66.806,6.533
-30.370,67.454,6.533
-30.370,68.102,6.532
-30.370,68.750,6.528
-30.370,69.398,6.531
-30.370,70.046,6.533
-30.370,70.694,6.533
-30.370,71.343,6.531
-30.370,71.991,6.530
-30.370,72.639,6.532
-30.370,73.287,6.533
-30.370,73.935,6.533
-30.370,74.583,6.530
-30.370,75.231,6.531
-30.370,75.880,6.533
-30.370,76.528,6.533
-30.370,77.176,6.532
-30.370,77.824,6.528
-30.370,78.472,6.531
-30.370,79.120,6.533
-30.370,79.769,6.533
-30.370,80.417,6.531
-30.370,81.065,6.530
-30.370,81.713,6.532
-30.370,82.361,6.533
-30.370,83.009,6.533
-30.370,83.657,6.530
-30.370,84.306,6.531
-30.370,84.954,6.533
-30.370,85.602,6.533
-30.370,86.250,6.532
-30.370,86.898,6.528
-30.370,87.546,6.531
-30.370,88.194,6.533
-30.370,88.843,6.533
-30.370,89.491,6.531
-30.370,90.139,6.530
-30.370,90.787,6.532
-30.370,91.435,6.533
-30.370,92.083,6.533
-30.370,92.731,6.530
-30.370,93.380,6.531
-30.370,94.028,6.533
-30.370,94.676,6.533
-29.877,60.324,6.799
-29.877,60.972,6.801
-29.877,61.620,6.800
-29.877,62.269,6.798
-29.877,62.917,6.797
-29.877,63.565,6.800
-29.877,64.213,6.801
-29.877,64.861,6.800
-29.877,65.509,6.797
-29.877,66.157,6.798
-29.877,66.806,6.800
-29.877,67.454,6.801
-29.877,68.102,6.799
-29.877,68.750,6.795
-29.877,69.398,6.799
-29.877,70.046,6.801
-29.877,70.694,6.800
-29.877,71.343,6.798
-29.877,71.991,6.797
-29.877,72.639,6.800
-29.877,73.287,6.801
-29.877,73.935,6.800
-29.877,74.583,6.797
-29.877,75.231,6.798
-29.877,75.880,6.800
-29.877,76.528,6.801
-29.877,77.176,6.799
-29.877,77.824,6.795
-29.877,78.472,6.799
-29.877,79.120,6.801
-29.877,79.769,6.800
-29.877,80.417,6.798
-29.877,81.065,6.797
-29.877,81.713,6.800
-29.877,82.361,6.801
-29.877,83.009,6.800
-29.877,83.657,6.797
-29.877,84.306,6.798
-29.877,84.954,6.800
-29.877,85.602,6.801
-29.877,86.250,6.799
-29.877,86.898,6.795
-29.877,87.546,6.799
-29.877,88.194,6.801
-29.877,88.843,6.800
-29.877,89.491,6.798
-29.877,90.139,6.797
-29.877,90.787,6.800
-29.877,91.435,6.801
-29.877,92.083,6.800
-29.877,92.731,6.797
-29.877,93.380,6.798
-29.877,94.028,6.800
-29.877,94.676,6.801
-29.383,60.324,7.093
-29.383,60.972,7.095
-29.383,61.620,7.095
-29.383,62.269,7.093
-29.383,62.917,7.091
-29.383,63.565,7.094
-29.383,64.213,7.095
-29.383,64.861,7.095
-29.383,65.509,7.091
-29.383,66.157,7.092
-29.383,66.806,7.095
-29.383,67.454,7.095
-29.383,68.102,7.094
-29.383,68.750,7.089
-29.383,69.398,7.093
-29.383,70.046,7.095
-29.383,70.694,7.095
-29.383,71.343,7.093
-29.383,71.991,7.091
-29.383,72.639,7.094
-29.383,73.287,7.095
-29.383,73.935,7.095
-29.383,74.583,7.091
-29.383,75.231,7.092
-29.383,75.880,7.095
-29.383,76.528,7.095
-29.383,77.176,7.094
-29.383,77.824,7.089
-29.383,78.472,7.093
-29.383,79.120,7.095
-29.383,79.769,7.095
-29.383,80.417,7.093
-29.383,81.065,7.091
-29.383,81.713,7.094
-29.383,82.361,7.095
-29.383,83.009,7.095
-29.383,83.657,7.091
-29.383,84.306,7.092
-29.383,84.954,7.095
-29.383,85.602,7.095
-29.383,86.250,7.094
-29.383,86.898,7.089
-29.383,87.546,7.093
-29.383,88.194,7.095
-29.383,88.843,7.095
-29.383,89.491,7.092
-29.383,90.139,7.091
-29.383,90.787,7.094
-29.383,91.435,7.095
-29.383,92.083,7.095
-29.383,92.731,7.091
-29.383,93.380,7.092
-29.383,94.028,7.095
-29.383,94.676,7.095
-28.889,60.324,7.420
-28.889,60.972,7.422
-28.889,61.620,7.422
-28.889,62.269,7.419
-28.889,62.917,7.417
-28.889,63.565,7.421
-28.889,64.213,7.422
-28.889,64.861,7.421
-28.889,65.509,7.417
-28.889,66.157,7.419
-28.889,66.806,7.422
-28.889,67.454,7.422
-28.889,68.102,7.420
-28.889,68.750,7.416
-28.889,69.398,7.420
-28.889,70.046,7.422
-28.889,70.694,7.422
-28.889,71.343,7.419
-28.889,71.991,7.417
-28.889,72.639,7.421
-28.889,73.287,7.422
-28.889,73.935,7.421
-28.889,74.583,7.417
-28.889,75.231,7.419
-28.889,75.880,7.422
-28.889,76.528,7.422
-28.889,77.176,7.420
-28.889,77.824,7.416
-28.889,78.472,7.420
-28.889,79.120,7.422
-28.889,79.769,7.422
-28.889,80.417,7.419
-28.889,81.065,7.417
-28.889,81.713,7.421
-28.889,82.361,7.422
-28.889,83.009,7.421
-28.889,83.657,7.417
-28.889,84.306,7.419
-28.889,84.954,7.422
-28.889,85.602,7.422
-28.889,86.250,7.420
-28.889,86.898,7.416
-28.889,87.546,7.420
-28.889,88.194,7.422
-28.889,88.843,7.422
-28.889,89.491,7.419
-28.889,90.139,7.417
-28.889,90.787,7.421
-28.889,91.435,7.422
-28.889,92.083,7.421
-28.889,92.731,7.417
-28.889,93.380,7.419
-28.889,94.028,7.422
-28.889,94.676,7.422
-28.395,60.324,7.785
-28.395,60.972,7.787
-28.395,61.620,7.787
-28.395,62.269,7.783
-28.395,62.917,7.782
-28.395,63.565,7.786
-28.395,64.213,7.787
-28.395,64.861,7.786
-28.395,65.509,7.782
-28.395,66.157,7.783
-28.395,66.806,7.787
-28.395,67.454,7.787
-28.395,68.102,7.785
-28.395,68.750,7.780
-28.395,69.398,7.785
-28.395,70.046,7.787
-28.395,70.694,7.787
-28.395,71.343,7.783
-28.395,71.991,7.782
-28.395,72.639,7.786
-28.395,73.287,7.787
-28.395,73.935,7.786
-28.395,74.583,7.781
-28.395,75.231,7.783
-28.395,75.880,7.787
-28.395,76.528,7.787
-28.395,77.176,7.785
-28.395,77.824,7.780
-28.395,78.472,7.785
-28.395,79.120,7.787
-28.395,79.769,7.787
-28.395,80.417,7.783
-28.395,81.065,7.782
-28.395,81.713,7.786
-28.395,82.361,7.787
-28.395,83.009,7.786
-28.395,83.657,7.781
-28.395,84.306,7.783
-28.395,84.954,7.787
-28.395,85.602,7.787
-28.395,86.250,7.785
-28.395,86.898,7.780
-28.395,87.546,7.785
-28.395,88.194,7.787
-28.395,88.843,7.787
-28.395,89.491,7.783
-28.395,90.139,7.782
-28.395,90.787,7.786
-28.395,91.435,7.787
-28.395,92.083,7.786
-28.395,92.731,7.781
-28.395,93.380,7.783
-28.395,94.028,7.787
-28.395,94.676,7.787
-27.901,60.324,8.197
-27.901,60.972,8.200
-27.901,61.620,8.199
-27.901,62.269,8.196
-27.901,62.917,8.194
-27.901,63.565,8.198
-27.901,64.213,8.200
-27.901,64.861,8.199
-27.901,65.509,8.194
-27.901,66.157,8.196
-27.901,66.806,8.199
-27.901,67.454,8.200
-27.901,68.102,8.197
-27.901,68.750,8.192
-27.901,69.398,8.197
-27.901,70.046,8.200
-27.901,70.694,8.199
-27.901,71.343,8.196
-27.901,71.991,8.194
-27.901,72.639,8.198
-27.901,73.287,8.200
-27.901,73.935,8.199
-27.901,74.583,8.194
-27.901,75.231,8.196
-27.901,75.880,8.199
-27.901,76.528,8.200
-27.901,77.176,8.197
-27.901,77.824,8.192
-27.901,78.472,8.197
-27.901,79.120,8.200
-27.901,79.769,8.199
-27.901,80.417,8.196
-27.901,81.065,8.194
-27.901,81.713,8.198
-27.901,82.361,8.200
-27.901,83.009,8.199
-27.901,83.657,8.193
-27.901,84.306,8.196
-27.901,84.954,8.199
-27.901,85.602,8.200
-27.901,86.250,8.197
-27.901,86.898,8.192
-27.901,87.546,8.197
-27.901,88.194,8.200
-27.901,88.843,8.200
-27.901,89.491,8.196
-27.901,90.139,8.194
-27.901,90.787,8.198
-27.901,91.435,8.200
-27.901,92.083,8.199
-27.901,92.731,8.193
-27.901,93.380,8.196
-27.901,94.028,8.199
-27.901,94.676,8.200
-27.407,60.324,8.673
-27.407,60.972,8.676
-27.407,61.620,8.675
-27.407,62.269,8.671
-27.407,62.917,8.669
-27.407,63.565,8.674
-27.407,64.213,8.676
-27.407,64.861,8.674
-27.407,65.509,8.668
-27.407,66.157,8.671
-27.407,66.806,8.675
-27.407,67.454,8.675
-27.407,68.102,8.673
-27.407,68.750,8.666
-27.407,69.398,8.673
-27.407,70.046,8.676
-27.407,70.694,8.675
-27.407,71.343,8.671
-27.407,71.991,8.669
-27.407,72.639,8.674
-27.407,73.287,8.676
-27.407,73.935,8.674
-27.407,74.583,8.668
-27.407,75.231,8.671
-27.407,75.880,8.675
-27.407,76.528,8.675
-27.407,77.176,8.673
-27.407,77.824,8.666
-27.407,78.472,8.673
-27.407,79.120,8.675
-27.407,79.769,8.675
-27.407,80.417,8.671
-27.407,81.065,8.669
-27.407,81.713,8.674
-27.407,82.361,8.676
-27.407,83.009,8.674
-27.407,83.657,8.668
-27.407,84.306,8.671
-27.407,84.954,8.675
-27.407,85.602,8.675
-27.407,86.250,8.673
-27.407,86.898,8.666
-27.407,87.546,8.672
-27.407,88.194,8.675
-27.407,88.843,8.675
-27.407,89.491,8.671
-27.407,90.139,8.669
-27.407,90.787,8.674
-27.407,91.435,8.676
-27.407,92.083,8.674
-27.407,92.731,8.668
-27.407,93.380,8.671
-27.407,94.028,8.675
-27.407,94.676,8.675
-26.914,60.324,9.236
-26.914,60.972,9.240
-26.914,61.620,9.239
-26.914,62.269,9.234
-26.914,62.917,9.232
-26.914,63.565,9.238
-26.914,64.213,9.240
-26.914,64.861,9.238
-26.914,65.509,9.231
-26.914,66.157,9.234
-26.914,66.806,9.239
-26.914,67.454,9.240
-26.914,68.102,9.236
-26.914,68.750,9.229
-26.914,69.398,9.236
-26.914,70.046,9.240
-26.914,70.694,9.239
-26.914,71.343,9.234
-26.914,71.991,9.232
-26.914,72.639,9.238
-26.914,73.287,9.240
-26.914,73.935,9.238
-26.914,74.583,9.231
-26.914,75.231,9.234
-26.914,75.880,9.239
-26.914,76.528,9.240
-26.914,77.176,9.236
-26.914,77.824,9.229
-26.914,78.472,9.236
-26.914,79.120,9.240
-26.914,79.769,9.239
-26.914,80.417,9.234
-26.914,81.065,9.232
-26.914,81.713,9.238
-26.914,82.361,9.240
-26.914,83.009,9.238
-26.914,83.657,9.231
-26.914,84.306,9.234
-26.914,84.954,9.239
-26.914,85.602,9.240
-26.914,86.250,9.236
-26.914,86.898,9.229
-26.914,87.546,9.236
-26.914,88.194,9.240
-26.914,88.843,9.239
-26.914,89.491,9.234
-26.914,90.139,9.232
-26.914,90.787,9.238
-26.914,91.435,9.240
-26.914,92.083,9.238
-26.914,92.731,9.231
-26.914,93.380,9.234
-26.914,94.028,9.239
-26.914,94.676,9.240
-26.420,60.324,9.943
-26.420,60.972,9.948
-26.420,61.620,9.946
-26.420,62.269,9.940
-26.420,62.917,9.937
-26.420,63.565,9.945
-26.420,64.213,9.948
-26.420,64.861,9.945
-26.420,65.509,9.935
-26.420,66.157,9.940
-26.420,66.806,9.946
-26.420,67.454,9.947
-26.420,68.102,9.943
-26.420,68.750,9.933
-26.420,69.398,9.943
-26.420,70.046,9.948
-26.420,70.694,9.947
-26.420,71.343,9.940
-26.420,71.991,9.937
-26.420,72.639,9.945
-26.420,73.287,9.948
-26.420,73.935,9.945
-26.420,74.583,9.935
-26.420,75.231,9.940
-26.420,75.880,9.946
-26.420,76.528,9.947
-26.420,77.176,9.943
-26.420,77.824,9.933
-26.420,78.472,9.943
-26.420,79.120,9.947
-26.420,79.769,9.947
-26.420,80.417,9.939
-26.420,81.065,9.937
-26.420,81.713,9.945
-26.420,82.361,9.948
-26.420,83.009,9.945
-26.420,83.657,9.935
-26.420,84.306,9.940
-26.420,84.954,9.946
-26.420,85.602,9.947
-26.420,86.250,9.943
-26.420,86.898,9.933
-26.420,87.546,9.943
-26.420,88.194,9.947
-26.420,88.843,9.947
-26.420,89.491,9.939
-26.420,90.139,9.937
-26.420,90.787,9.945
-26.420,91.435,9.948
-26.420,92.083,9.945
-26.420,92.731,9.935
-26.420,93.380,9.940
-26.420,94.028,9.947
-26.420,94.676,9.947
-25.926,60.324,10.961
-25.926,60.972,10.968
-25.926,61.620,10.966
-25.926,62.269,10.955
-25.926,62.917,10.951
-25.926,63.565,10.963
-25.926,64.213,10.968
-25.926,64.861,10.964
-25.926,65.509,10.948
-25.926,66.157,10.956
-25.926,66.806,10.966
-25.926,67.454,10.967
-25.926,68.102,10.960
-25.926,68.750,10.944
-25.926,69.398,10.960
-25.926,70.046,10.968
-25.926,70.694,10.966
-25.926,71.343,10.955
-25.926,71.991,10.951
-25.926,72.639,10.963
-25.926,73.287,10.968
-25.926,73.935,10.964
-25.926,74.583,10.948
-25.926,75.231,10.956
-25.926,75.880,10.966
-25.926,76.528,10.967
-25.926,77.176,10.960
-25.926,77.824,10.944
-25.926,78.472,10.960
-25.926,79.120,10.968
-25.926,79.769,10.966
-25.926,80.417,10.955
-25.926,81.065,10.951
-25.926,81.713,10.963
-25.926,82.361,10.968
-25.926,83.009,10.964
-25.926,83.657,10.948
-25.926,84.306,10.956
-25.926,84.954,10.966
-25.926,85.602,10.967
-25.926,86.250,10.960
-25.926,86.898,10.944
-25.926,87.546,10.960
-25.926,88.194,10.968
-25.926,88.843,10.966
-25.926,89.491,10.955
-25.926,90.139,10.951
-25.926,90.787,10.963
-25.926,91.435,10.968
-25.926,92.083,10.964
-25.926,92.731,10.948
-25.926,93.380,10.956
-25.926,94.028,10.966
-25.926,94.676,10.967
-25.432,60.324,62.252
-25.432,60.972,62.213
-25.432,61.620,62.232
-25.432,62.269,62.263
-25.432,62.917,62.274
-25.432,63.565,62.234
-25.432,64.213,62.209
-25.432,64.861,62.241
-25.432,65.509,62.256
-25.432,66.157,62.249
-25.432,66.806,62.221
-25.432,67.454,62.216
-25.432,68.102,62.263
-25.432,68.750,62.262
-25.432,69.398,62.251
-25.432,70.046,62.213
-25.432,70.694,62.232
-25.432,71.343,62.264
-25.432,71.991,62.273
-25.432,72.639,62.234
-25.432,73.287,62.209
-25.432,73.935,62.241
-25.432,74.583,62.257
-25.432,75.231,62.249
-25.432,75.880,62.221
-25.432,76.528,62.216
-25.432,77.176,62.264
-25.432,77.824,62.261
-25.432,78.472,62.251
-25.432,79.120,62.213
-25.432,79.769,62.232
-25.432,80.417,62.264
-25.432,81.065,62.272
-25.432,81.713,62.233
-25.432,82.361,62.209
-25.432,83.009,62.242
-25.432,83.657,62.258
-25.432,84.306,62.248
-25.432,84.954,62.221
-25.432,85.602,62.216
-25.432,86.250,62.264
-25.432,86.898,62.260
-25.432,87.546,62.251
-25.432,88.194,62.213
-25.432,88.843,62.232
-25.432,89.491,62.265
-25.432,90.139,62.272
-25.432,90.787,62.233
-25.432,91.435,62.209
-25.432,92.083,62.242
-25.432,92.731,62.258
-25.432,93.380,62.248
-25.432,94.028,62.221
-25.432,94.676,62.216
-24.938,60.324,74.317
-24.938,60.972,74.304
-24.938,61.620,74.302
-24.938,62.269,74.316
-24.938,62.917,74.313
-24.938,63.565,74.311
-24.938,64.213,74.312
-24.938,64.861,74.308
-24.938,65.509,74.318
-24.938,66.157,74.321
-24.938,66.806,74.310
-24.938,67.454,74.308
-24.938,68.102,74.313
-24.938,68.750,74.318
-24.938,69.398,74.318
-24.938,70.046,74.304
-24.938,70.694,74.302
-24.938,71.343,74.316
-24.938,71.991,74.313
-24.938,72.639,74.289
-24.938,73.287,74.302
-24.938,73.935,74.308
-24.938,74.583,74.318
-24.938,75.231,74.321
-24.938,75.880,74.310
-24.938,76.528,74.308
-24.938,77.176,74.313
-24.938,77.824,74.317
-24.938,78.472,74.318
-24.938,79.120,74.302
-24.938,79.769,74.303
-24.938,80.417,74.316
-24.938,81.065,74.313
-24.938,81.713,74.289
-24.938,82.361,74.302
-24.938,83.009,74.308
-24.938,83.657,74.317
-24.938,84.306,74.311
-24.938,84.954,74.310
-24.938,85.602,74.308
-24.938,86.250,74.313
-24.938,86.898,74.317
-24.938,87.546,74.318
-24.938,88.194,74.302
-24.938,88.843,74.303
-24.938,89.491,74.316
-24.938,90.139,74.313
-24.938,90.787,74.289
-24.938,91.435,74.302
-24.938,92.083,74.308
-24.938,92.731,74.317
-24.938,93.380,74.311
-24.938,94.028,74.310
-24.938,94.676,74.309
-24.444,60.324,62.627
-24.444,60.972,62.600
-24.444,61.620,62.639
-24.444,62.269,62.661
-24.444,62.917,62.594
-24.444,63.565,62.620
-24.444,64.213,62.609
-24.444,64.861,62.650
-24.444,65.509,62.686
-24.444,66.157,62.609
-24.444,66.806,62.605
-24.444,67.454,62.623
-24.444,68.102,62.678
-24.444,68.750,62.622
-24.444,69.398,62.622
-24.444,70.046,62.602
-24.444,70.694,62.636
-24.444,71.343,62.662
-24.444,71.991,62.592
-24.444,72.639,62.623
-24.444,73.287,62.597
-24.444,73.935,62.648
-24.444,74.583,62.683
-24.444,75.231,62.607
-24.444,75.880,62.607
-24.444,76.528,62.621
-24.444,77.176,62.681
-24.444,77.824,62.624
-24.444,78.472,62.620
-24.444,79.120,62.604
-24.444,79.769,62.636
-24.444,80.417,62.664
-24.444,81.065,62.590
-24.444,81.713,62.622
-24.444,82.361,62.599
-24.444,83.009,62.650
-24.444,83.657,62.680
-24.444,84.306,62.605
-24.444,84.954,62.610
-24.444,85.602,62.618
-24.444,86.250,62.684
-24.444,86.898,62.627
-24.444,87.546,62.618
-24.444,88.194,62.606
-24.444,88.843,62.639
-24.444,89.491,62.667
-24.444,90.139,62.588
-24.444,90.787,62.624
-24.444,91.435,62.601
-24.444,92.083,62.653
-24.444,92.731,62.677
-24.444,93.380,62.602
-24.444,94.028,62.612
-24.444,94.676,62.616
-23.951,60.324,61.791
-23.951,60.972,61.782
-23.951,61.620,61.791
-23.951,62.269,61.765
-23.951,62.917,61.776
-23.951,63.565,61.796
-23.951,64.213,61.783
-23.951,64.861,61.776
-23.951,65.509,61.763
-23.951,66.157,61.784
-23.951,66.806,61.775
-23.951,67.454,61.783
-23.951,68.102,61.771
-23.951,68.750,61.767
-23.951,69.398,61.791
-23.951,70.046,61.783
-23.951,70.694,61.790
-23.951,71.343,61.764
-23.951,71.991,61.776
-23.951,72.639,61.795
-23.951,73.287,61.784
-23.951,73.935,61.777
-23.951,74.583,61.763
-23.951,75.231,61.784
-23.951,75.880,61.775
-23.951,76.528,61.783
-23.951,77.176,61.771
-23.951,77.824,61.766
-23.951,78.472,61.790
-23.951,79.120,61.783
-23.951,79.769,61.781
-23.951,80.417,61.764
-23.951,81.065,61.775
-23.951,81.713,61.795
-23.951,82.361,61.784
-23.951,83.009,61.777
-23.951,83.657,61.762
-23.951,84.306,61.783
-23.951,84.954,61.798
-23.951,85.602,61.784
-23.951,86.250,61.772
-23.951,86.898,61.766
-23.951,87.546,61.789
-23.951,88.194,61.784
-23.951,88.843,61.782
-23.951,89.491,61.763
-23.951,90.139,61.774
-23.951,90.787,61.794
-23.951,91.435,61.785
-23.951,92.083,61.778
-23.951,92.731,61.762
-23.951,93.380,61.782
-23.951,94.028,61.797
-23.951,94.676,61.784
-23.457,60.324,61.164
-23.457,60.972,61.166
-23.457,61.620,61.165
-23.457,62.269,61.159
-23.457,62.917,61.153
-23.457,63.565,61.161
-23.457,64.213,61.168
-23.457,64.861,61.127
-23.457,65.509,61.160
-23.457,66.157,61.158
-23.457,66.806,61.164
-23.457,67.454,61.168
-23.457,68.102,61.134
-23.457,68.750,61.157
-23.457,69.398,61.163
-23.457,70.046,61.166
-23.457,70.694,61.165
-23.457,71.343,61.159
-23.457,71.991,61.153
-23.457,72.639,61.161
-23.457,73.287,61.168
-23.457,73.935,61.127
-23.457,74.583,61.158
-23.457,75.231,61.157
-23.457,75.880,61.164
-23.457,76.528,61.168
-23.457,77.176,61.134
-23.457,77.824,61.157
-23.457,78.472,61.163
-23.457,79.120,61.166
-23.457,79.769,61.165
-23.457,80.417,61.140
-23.457,81.065,61.153
-23.457,81.713,61.161
-23.457,82.361,61.168
-23.457,83.009,61.126
-23.457,83.657,61.158
-23.457,84.306,61.157
-23.457,84.954,61.164
-23.457,85.602,61.168
-23.457,86.250,61.134
-23.457,86.898,61.157
-23.457,87.546,61.163
-23.457,88.194,61.166
-23.457,88.843,61.166
-23.457,89.491,61.140
-23.457,90.139,61.153
-23.457,90.787,61.161
-23.457,91.435,61.169
-23.457,92.083,61.126
-23.457,92.731,61.158
-23.457,93.380,61.157
-23.457,94.028,61.164
-23.457,94.676,61.168
-22.963,60.324,49.377
-22.963,60.972,49.373
-22.963,61.620,49.336
-22.963,62.269,49.329
-22.963,62.917,49.391
-22.963,63.565,49.369
-22.963,64.213,49.384
-22.963,64.861,49.343
-22.963,65.509,49.384
-22.963,66.157,49.386
-22.963,66.806,49.361
-22.963,67.454,49.397
-22.963,68.102,49.345
-22.963,68.750,49.383
-22.963,69.398,49.379
-22.963,70.046,49.371
-22.963,70.694,49.409
-22.963,71.343,49.327
-22.963,71.991,49.393
-22.963,72.639,49.370
-22.963,73.287,49.382
-22.963,73.935,49.345
-22.963,74.583,49.386
-22.963,75.231,49.387
-22.963,75.880,49.360
-22.963,76.528,49.396
-22.963,77.176,49.344
-22.963,77.824,49.384
-22.963,78.472,49.380
-22.963,79.120,49.370
-22.963,79.769,49.408
-22.963,80.417,49.325
-22.963,81.065,49.372
-22.963,81.713,49.372
-22.963,82.361,49.380
-22.963,83.009,49.336
-22.963,83.657,49.388
