"Coverage Properties"
"LatLon Region Coverage                                             "
"Grid Altitude: 0.0000 (km)                                         "
"Ground Altitude set from grid altitude reference (On ellipsoid)    "
"Resolution: 0.5000 (deg)                                           "
"Number of Points: 10206                                            "
"Assets required for a valid access: At Least 1                     "
"Assigned Assets:                                                   "
"    Constellation/C2:    Active                                    "
"        Satellite/C2_P1_S1:    Active                              "
"        Satellite/C2_P1_S2:    Active                              "
"        Satellite/C2_P1_S3:    Active                              "
"        Satellite/C2_P1_S4:    Active                              "
"        Satellite/C2_P2_S1:    Active                              "
"        Satellite/C2_P2_S2:    Active                              "
"        Satellite/C2_P2_S3:    Active                              "
"        Satellite/C2_P2_S4:    Active                              "
"        Satellite/C2_P3_S1:    Active                              "
"        Satellite/C2_P3_S2:    Active                              "
"        Satellite/C2_P3_S3:    Active                              "
"        Satellite/C2_P3_S4:    Active                              "
"        Satellite/C2_P4_S1:    Active                              "
"        Satellite/C2_P4_S2:    Active                              "
"        Satellite/C2_P4_S3:    Active                              "
"        Satellite/C2_P4_S4:    Active                              "
"        Satellite/C2_P5_S1:    Active                              "
"        Satellite/C2_P5_S2:    Active                              "
"        Satellite/C2_P5_S3:    Active                              "
"        Satellite/C2_P5_S4:    Active                              "
"        Satellite/C2_P6_S1:    Active                              "
"        Satellite/C2_P6_S2:    Active                              "
"        Satellite/C2_P6_S3:    Active                              "
"        Satellite/C2_P6_S4:    Active                              "
"Access Interval: 1 Jul 2026 00:00:00.000 to 3 Aug 2026 00:00:00.000"
"Regional Acceleration: Automatic                                   "
"Light time delay: Ignored                                          "
"Maximum Sampling Time Step: 360.000 secs                           "
"Minimum Sampling Time Step: 0.010 secs                             "
"Time Convergence: 5.000e-03 secs                                   "
"Value Convergence: Relative 1.000e-08 - Absolute 1.000e-14         "


"FOM Properties"
"Maximum Revisit Time                            "
"Minimum number of assets required: 1            "
"Gaps at ends of analysis interval are considered"
"Satisfaction is not enabled                     "
"FOM value range check is not enabled.           "


"Latitude (deg)","Longitude (deg)","FOM Value (min)"
18.519,70.694,38.934
18.519,71.343,38.952
18.519,71.991,38.959
18.519,72.639,38.955
18.519,73.287,38.951
18.519,73.935,38.936
18.519,74.583,38.956
18.519,75.231,38.959
18.519,75.880,38.953
18.519,76.528,38.946
18.519,77.176,22.005
18.519,77.824,38.959
18.519,78.472,38.958
18.519,79.120,38.950
18.519,79.769,22.084
18.519,80.417,21.914
18.519,81.065,38.961
18.519,81.713,21.986
18.519,82.361,38.947
18.519,83.009,21.934
18.519,83.657,38.955
18.519,84.306,38.950
18.519,84.954,38.959
18.519,85.602,38.941
18.519,86.250,22.023
18.519,86.898,38.957
18.519,87.546,38.950
18.519,88.194,38.956
18.519,88.843,38.934
18.519,89.491,38.952
18.519,90.139,38.959
18.519,90.787,38.955
18.519,91.435,38.952
18.519,92.083,38.936
18.519,92.731,38.956
18.519,93.380,38.959
18.519,94.028,38.953
18.519,94.676,38.946
19.012,60.324,39.373
19.012,60.972,39.377
19.012,61.620,39.370
19.012,62.269,39.372
19.012,62.917,39.380
19.012,63.565,39.381
19.012,64.213,39.373
19.012,64.861,39.375
19.012,65.509,39.374
19.012,66.157,39.379
19.012,66.806,39.381
19.012,67.454,39.369
19.012,68.102,39.371
19.012,68.750,39.375
19.012,69.398,39.375
19.012,70.046,39.379
19.012,70.694,39.363
19.012,71.343,39.375
19.012,71.991,39.374
19.012,72.639,39.375
19.012,73.287,39.376
19.012,73.935,39.364
19.012,74.583,39.378
19.012,75.231,39.374
19.012,75.880,39.374
19.012,76.528,39.372
19.012,77.176,39.368
19.012,77.824,39.379
19.012,78.472,39.374
19.012,79.120,39.377
19.012,79.769,39.370
19.012,80.417,39.372
19.012,81.065,39.380
19.012,81.713,39.381
19.012,82.361,39.374
19.012,83.009,39.374
19.012,83.657,39.374
19.012,84.306,39.378
19.012,84.954,39.381
19.012,85.602,39.369
19.012,86.250,39.378
19.012,86.898,39.375
19.012,87.546,39.375
19.012,88.194,39.379
19.012,88.843,39.363
19.012,89.491,39.375
19.012,90.139,39.374
19.012,90.787,39.375
19.012,91.435,39.376
19.012,92.083,39.363
19.012,92.731,39.378
19.012,93.380,39.374
19.012,94.028,39.374
19.012,94.676,39.372
19.506,60.324,39.799
19.506,60.972,39.798
19.506,61.620,39.778
19.506,62.269,39.794
19.506,62.917,39.798
19.506,63.565,39.798
19.506,64.213,39.794
19.506,64.861,39.782
19.506,65.509,39.798
19.506,66.157,39.799
19.506,66.806,39.796
19.506,67.454,39.789
19.506,68.102,39.788
19.506,68.750,39.801
19.506,69.398,39.798
19.506,70.046,39.792
19.506,70.694,39.782
19.506,71.343,39.792
19.506,71.991,39.797
19.506,72.639,39.797
19.506,73.287,39.787
19.506,73.935,39.783
19.506,74.583,39.795
19.506,75.231,39.799
19.506,75.880,39.793
19.506,76.528,39.785
19.506,77.176,39.789
19.506,77.824,39.797
19.506,78.472,39.799
19.506,79.120,39.789
19.506,79.769,39.778
19.506,80.417,39.794
19.506,81.065,39.798
19.506,81.713,39.798
19.506,82.361,39.795
19.506,83.009,39.782
19.506,83.657,39.798
19.506,84.306,39.799
19.506,84.954,39.796
19.506,85.602,39.789
19.506,86.250,39.787
19.506,86.898,39.800
19.506,87.546,39.798
19.506,88.194,39.792
19.506,88.843,39.783
19.506,89.491,39.792
19.506,90.139,39.797
19.506,90.787,39.797
19.506,91.435,39.788
19.506,92.083,39.782
19.506,92.731,39.795
19.506,93.380,39.799
19.506,94.028,39.793
19.506,94.676,39.786
20.000,60.324,29.805
20.000,60.972,29.802
20.000,61.620,29.817
20.000,62.269,29.798
20.000,62.917,29.785
20.000,63.565,29.801
20.000,64.213,29.794
20.000,64.861,29.830
20.000,65.509,29.785
20.000,66.157,29.784
20.000,66.806,29.794
20.000,67.454,29.807
20.000,68.102,29.822
20.000,68.750,29.791
20.000,69.398,29.816
20.000,70.046,29.787
20.000,70.694,29.818
20.000,71.343,29.805
20.000,71.991,29.795
20.000,72.639,29.814
20.000,73.287,29.782
20.000,73.935,29.828
20.000,74.583,29.786
20.000,75.231,29.797
20.000,75.880,29.810
20.000,76.528,29.798
20.000,77.176,29.837
20.000,77.824,29.783
20.000,78.472,29.798
20.000,79.120,29.804
20.000,79.769,29.813
20.000,80.417,29.801
20.000,81.065,29.783
20.000,81.713,29.803
20.000,82.361,29.797
20.000,83.009,29.827
20.000,83.657,29.787
20.000,84.306,29.782
20.000,84.954,29.797
20.000,85.602,29.804
20.000,86.250,29.839
20.000,86.898,29.789
20.000,87.546,29.818
20.000,88.194,29.789
20.000,88.843,29.815
20.000,89.491,29.808
20.000,90.139,29.793
20.000,90.787,29.816
20.000,91.435,29.780
20.000,92.083,29.825
20.000,92.731,29.790
20.000,93.380,29.795
20.000,94.028,29.813
20.000,94.676,29.795
20.494,60.324,29.604
20.494,60.972,29.607
20.494,61.620,29.610
20.494,62.269,29.622
20.494,62.917,29.588
20.494,63.565,29.610
20.494,64.213,29.627
20.494,64.861,29.597
20.494,65.509,29.627
20.494,66.157,29.615
20.494,66.806,29.608
20.494,67.454,29.633
20.494,68.102,29.598
20.494,68.750,29.604
20.494,69.398,29.609
20.494,70.046,29.603
20.494,70.694,29.598
20.494,71.343,29.594
20.494,71.991,29.602
20.494,72.639,29.603
20.494,73.287,29.599
20.494,73.935,29.595
20.494,74.583,29.601
20.494,75.231,29.598
20.494,75.880,29.602
20.494,76.528,29.629
20.494,77.176,29.637
20.494,77.824,29.605
20.494,78.472,29.602
20.494,79.120,29.605
20.494,79.769,29.608
20.494,80.417,29.620
20.494,81.065,29.609
20.494,81.713,29.608
20.494,82.361,29.629
20.494,83.009,29.614
20.494,83.657,29.625
20.494,84.306,29.617
20.494,84.954,29.582
20.494,85.602,29.624
20.494,86.250,29.596
20.494,86.898,29.606
20.494,87.546,29.611
20.494,88.194,29.605
20.494,88.843,29.636
20.494,89.491,29.599
20.494,90.139,29.603
20.494,90.787,29.605
20.494,91.435,29.601
20.494,92.083,29.597
20.494,92.731,29.599
20.494,93.380,29.600
20.494,94.028,29.600
20.494,94.676,29.588
20.988,60.324,17.857
20.988,60.972,17.929
20.988,61.620,18.576
20.988,62.269,18.575
20.988,62.917,17.895
20.988,63.565,17.857
20.988,64.213,17.920
20.988,64.861,18.576
20.988,65.509,17.910
20.988,66.157,17.890
20.988,66.806,17.858
20.988,67.454,17.908
20.988,68.102,18.580
20.988,68.750,17.914
20.988,69.398,17.882
20.988,70.046,17.899
20.988,70.694,18.576
20.988,71.343,18.588
20.988,71.991,17.915
20.988,72.639,17.871
20.988,73.287,17.892
20.988,73.935,18.572
20.988,74.583,17.894
20.988,75.231,17.913
20.988,75.880,17.937
20.988,76.528,18.579
20.988,77.176,18.576
20.988,77.824,17.893
20.988,78.472,17.907
20.988,79.120,17.932
20.988,79.769,18.576
20.988,80.417,18.575
20.988,81.065,17.892
20.988,81.713,17.859
20.988,82.361,17.924
20.988,83.009,18.577
20.988,83.657,17.907
20.988,84.306,17.887
20.988,84.954,17.856
20.988,85.602,17.924
20.988,86.250,18.580
20.988,86.898,17.911
20.988,87.546,17.880
20.988,88.194,17.881
20.988,88.843,18.577
20.988,89.491,18.587
20.988,90.139,17.912
20.988,90.787,17.869
20.988,91.435,17.896
20.988,92.083,18.573
20.988,92.731,18.597
20.988,93.380,17.910
20.988,94.028,17.855
20.988,94.676,18.580
21.481,60.324,17.090
21.481,60.972,17.105
21.481,61.620,17.098
21.481,62.269,17.110
21.481,62.917,17.084
21.481,63.565,17.097
21.481,64.213,17.111
21.481,64.861,17.100
21.481,65.509,17.100
21.481,66.157,17.076
21.481,66.806,17.101
21.481,67.454,17.118
21.481,68.102,17.101
21.481,68.750,17.091
21.481,69.398,17.087
21.481,70.046,17.105
21.481,70.694,17.123
21.481,71.343,17.086
21.481,71.991,17.085
21.481,72.639,17.095
21.481,73.287,17.116
21.481,73.935,17.125
21.481,74.583,17.116
21.481,75.231,17.076
21.481,75.880,17.102
21.481,76.528,17.125
21.481,77.176,17.119
21.481,77.824,17.102
21.481,78.472,17.091
21.481,79.120,17.106
21.481,79.769,17.098
21.481,80.417,17.112
21.481,81.065,17.086
21.481,81.713,17.098
21.481,82.361,17.109
21.481,83.009,17.099
21.481,83.657,17.102
21.481,84.306,17.077
21.481,84.954,17.103
21.481,85.602,17.116
21.481,86.250,17.099
21.481,86.898,17.090
21.481,87.546,17.088
21.481,88.194,17.105
21.481,88.843,17.121
21.481,89.491,17.097
21.481,90.139,17.084
21.481,90.787,17.096
21.481,91.435,17.114
21.481,92.083,17.123
21.481,92.731,17.118
21.481,93.380,17.075
21.481,94.028,17.103
21.481,94.676,17.123
21.975,60.324,16.448
21.975,60.972,16.466
21.975,61.620,16.481
21.975,62.269,16.477
21.975,62.917,16.462
21.975,63.565,16.458
21.975,64.213,16.469
21.975,64.861,16.484
21.975,65.509,16.472
21.975,66.157,16.452
21.975,66.806,16.465
21.975,67.454,16.469
21.975,68.102,16.484
21.975,68.750,16.465
21.975,69.398,16.459
21.975,70.046,16.471
21.975,70.694,16.468
21.975,71.343,16.482
21.975,71.991,16.459
21.975,72.639,16.466
21.975,73.287,16.475
21.975,73.935,16.464
21.975,74.583,16.478
21.975,75.231,16.470
21.975,75.880,16.460
21.975,76.528,16.477
21.975,77.176,16.469
21.975,77.824,16.472
21.975,78.472,16.479
21.975,79.120,16.465
21.975,79.769,16.476
21.975,80.417,16.468
21.975,81.065,16.464
21.975,81.713,16.456
21.975,82.361,16.468
21.975,83.009,16.484
21.975,83.657,16.473
21.975,84.306,16.454
21.975,84.954,16.464
21.975,85.602,16.468
21.975,86.250,16.485
21.975,86.898,16.467
21.975,87.546,16.458
21.975,88.194,16.470
21.975,88.843,16.467
21.975,89.491,16.483
21.975,90.139,16.458
21.975,90.787,16.465
21.975,91.435,16.474
21.975,92.083,16.464
21.975,92.731,16.479
21.975,93.380,16.469
21.975,94.028,16.459
21.975,94.676,16.476
22.469,60.324,15.928
22.469,60.972,15.909
22.469,61.620,15.906
22.469,62.269,15.915
22.469,62.917,15.924
22.469,63.565,15.926
22.469,64.213,15.906
22.469,64.861,15.911
22.469,65.509,15.915
22.469,66.157,15.924
22.469,66.806,15.926
22.469,67.454,15.903
22.469,68.102,15.916
22.469,68.750,15.913
22.469,69.398,15.929
22.469,70.046,15.924
22.469,70.694,15.906
22.469,71.343,15.918
22.469,71.991,15.915
22.469,72.639,15.912
22.469,73.287,15.913
22.469,73.935,15.911
22.469,74.583,15.919
22.469,75.231,15.920
22.469,75.880,15.910
22.469,76.528,15.910
22.469,77.176,15.914
22.469,77.824,15.918
22.469,78.472,15.924
22.469,79.120,15.909
22.469,79.769,15.906
22.469,80.417,15.916
22.469,81.065,15.917
22.469,81.713,15.925
22.469,82.361,15.906
22.469,83.009,15.912
22.469,83.657,15.916
22.469,84.306,15.923
22.469,84.954,15.925
22.469,85.602,15.902
22.469,86.250,15.916
22.469,86.898,15.914
22.469,87.546,15.928
22.469,88.194,15.924
22.469,88.843,15.906
22.469,89.491,15.919
22.469,90.139,15.914
22.469,90.787,15.914
22.469,91.435,15.913
22.469,92.083,15.911
22.469,92.731,15.920
22.469,93.380,15.919
22.469,94.028,15.909
22.469,94.676,15.910
22.963,60.324,15.430
22.963,60.972,15.419
22.963,61.620,15.410
22.963,62.269,15.413
22.963,62.917,15.425
22.963,63.565,15.428
22.963,64.213,15.413
22.963,64.861,15.414
22.963,65.509,15.423
22.963,66.157,15.426
22.963,66.806,15.424
22.963,67.454,15.405
22.963,68.102,15.421
22.963,68.750,15.427
22.963,69.398,15.427
22.963,70.046,15.419
22.963,70.694,15.404
22.963,71.343,15.427
22.963,71.991,15.430
22.963,72.639,15.426
22.963,73.287,15.412
22.963,73.935,15.414
22.963,74.583,15.415
22.963,75.231,15.431
22.963,75.880,15.423
22.963,76.528,15.403
22.963,77.176,15.406
22.963,77.824,15.420
22.963,78.472,15.430
22.963,79.120,15.418
22.963,79.769,15.411
22.963,80.417,15.412
22.963,81.065,15.424
22.963,81.713,15.428
22.963,82.361,15.413
22.963,83.009,15.413
22.963,83.657,15.416
22.963,84.306,15.426
22.963,84.954,15.425
22.963,85.602,15.405
22.963,86.250,15.421
22.963,86.898,15.427
22.963,87.546,15.427
22.963,88.194,15.419
22.963,88.843,15.403
22.963,89.491,15.426
22.963,90.139,15.430
22.963,90.787,15.425
22.963,91.435,15.413
22.963,92.083,15.413
22.963,92.731,15.414
22.963,93.380,15.431
22.963,94.028,15.422
22.963,94.676,15.404
23.457,60.324,14.970
23.457,60.972,14.965
23.457,61.620,14.965
23.457,62.269,14.978
23.457,62.917,14.972
23.457,63.565,14.972
23.457,64.213,14.962
23.457,64.861,14.969
23.457,65.509,14.980
23.457,66.157,14.969
23.457,66.806,14.972
23.457,67.454,14.978
23.457,68.102,14.972
23.457,68.750,14.964
23.457,69.398,14.968
23.457,70.046,14.973
23.457,70.694,14.973
23.457,71.343,14.974
23.457,71.991,14.964
23.457,72.639,14.969
23.457,73.287,14.972
23.457,73.935,14.970
23.457,74.583,14.975
23.457,75.231,14.968
23.457,75.880,14.968
23.457,76.528,14.970
23.457,77.176,14.975
23.457,77.824,14.974
23.457,78.472,14.971
23.457,79.120,14.966
23.457,79.769,14.966
23.457,80.417,14.978
23.457,81.065,14.972
23.457,81.713,14.972
23.457,82.361,14.962
23.457,83.009,14.968
23.457,83.657,14.979
23.457,84.306,14.969
23.457,84.954,14.972
23.457,85.602,14.978
23.457,86.250,14.972
23.457,86.898,14.979
23.457,87.546,14.968
23.457,88.194,14.974
23.457,88.843,14.974
23.457,89.491,14.974
23.457,90.139,14.964
23.457,90.787,14.969
23.457,91.435,14.973
23.457,92.083,14.970
23.457,92.731,14.975
23.457,93.380,14.968
23.457,94.028,14.968
23.457,94.676,14.970
23.951,60.324,14.542
23.951,60.972,14.557
23.951,61.620,14.553
23.951,62.269,14.556
23.951,62.917,14.544
23.951,63.565,14.546
23.951,64.213,14.559
23.951,64.861,14.552
23.951,65.509,14.555
23.951,66.157,14.539
23.951,66.806,14.549
23.951,67.454,14.559
23.951,68.102,14.553
23.951,68.750,14.552
23.951,69.398,14.545
23.951,70.046,14.555
23.951,70.694,14.558
23.951,71.343,14.552
23.951,71.991,14.548
23.951,72.639,14.550
23.951,73.287,14.556
23.951,73.935,14.555
23.951,74.583,14.549
23.951,75.231,14.542
23.951,75.880,14.555
23.951,76.528,14.556
23.951,77.176,14.556
23.951,77.824,14.546
23.951,78.472,14.542
23.951,79.120,14.557
23.951,79.769,14.554
23.951,80.417,14.556
23.951,81.065,14.543
23.951,81.713,14.546
23.951,82.361,14.559
23.951,83.009,14.552
23.951,83.657,14.555
23.951,84.306,14.539
23.951,84.954,14.549
23.951,85.602,14.559
23.951,86.250,14.552
23.951,86.898,14.552
23.951,87.546,14.545
23.951,88.194,14.552
23.951,88.843,14.561
23.951,89.491,14.551
23.951,90.139,14.548
23.951,90.787,14.550
23.951,91.435,14.556
23.951,92.083,14.556
23.951,92.731,14.549
23.951,93.380,14.542
23.951,94.028,14.555
23.951,94.676,14.556
24.444,60.324,14.156
24.444,60.972,14.167
24.444,61.620,14.171
24.444,62.269,14.165
24.444,62.917,14.163
24.444,63.565,14.161
24.444,64.213,14.168
24.444,64.861,14.170
24.444,65.509,14.164
24.444,66.157,14.157
24.444,66.806,14.166
24.444,67.454,14.168
24.444,68.102,14.174
24.444,68.750,14.162
24.444,69.398,14.156
24.444,70.046,14.169
24.444,70.694,14.167
24.444,71.343,14.173
24.444,71.991,14.158
24.444,72.639,14.160
24.444,73.287,14.171
24.444,73.935,14.167
24.444,74.583,14.171
24.444,75.231,14.162
24.444,75.880,14.164
24.444,76.528,14.172
24.444,77.176,14.166
24.444,77.824,14.168
24.444,78.472,14.155
24.444,79.120,14.167
24.444,79.769,14.171
24.444,80.417,14.166
24.444,81.065,14.163
24.444,81.713,14.161
24.444,82.361,14.168
24.444,83.009,14.169
24.444,83.657,14.164
24.444,84.306,14.157
24.444,84.954,14.165
24.444,85.602,14.168
24.444,86.250,14.166
24.444,86.898,14.163
24.444,87.546,14.156
24.444,88.194,14.168
24.444,88.843,14.167
24.444,89.491,14.173
24.444,90.139,14.158
24.444,90.787,14.160
24.444,91.435,14.171
24.444,92.083,14.167
24.444,92.731,14.171
24.444,93.380,14.162
24.444,94.028,14.164
24.444,94.676,14.171
24.938,60.324,13.807
24.938,60.972,13.802
24.938,61.620,13.800
24.938,62.269,13.803
24.938,62.917,13.805
24.938,63.565,13.808
24.938,64.213,13.801
24.938,64.861,13.802
24.938,65.509,13.803
24.938,66.157,13.806
24.938,66.806,13.807
24.938,67.454,13.799
24.938,68.102,13.805
24.938,68.750,13.802
24.938,69.398,13.801
24.938,70.046,13.805
24.938,70.694,13.797
24.938,71.343,13.806
24.938,71.991,13.801
24.938,72.639,13.801
24.938,73.287,13.805
24.938,73.935,13.800
24.938,74.583,13.807
24.938,75.231,13.804
24.938,75.880,13.802
24.938,76.528,13.803
24.938,77.176,13.802
24.938,77.824,13.807
24.938,78.472,13.806
24.938,79.120,13.802
24.938,79.769,13.800
24.938,80.417,13.804
24.938,81.065,13.805
24.938,81.713,13.807
24.938,82.361,13.800
24.938,83.009,13.802
24.938,83.657,13.804
24.938,84.306,13.805
24.938,84.954,13.807
24.938,85.602,13.799
24.938,86.250,13.805
24.938,86.898,13.803
24.938,87.546,13.808
24.938,88.194,13.805
24.938,88.843,13.797
24.938,89.491,13.806
24.938,90.139,13.801
24.938,90.787,13.801
24.938,91.435,13.804
24.938,92.083,13.800
24.938,92.731,13.807
24.938,93.380,13.804
24.938,94.028,13.802
24.938,94.676,13.803
25.432,60.324,13.467
25.432,60.972,13.461
25.432,61.620,13.450
25.432,62.269,13.457
25.432,62.917,13.465
25.432,63.565,13.466
25.432,64.213,13.457
25.432,64.861,13.454
25.432,65.509,13.462
25.432,66.157,13.466
25.432,66.806,13.463
25.432,67.454,13.452
25.432,68.102,13.459
25.432,68.750,13.465
25.432,69.398,13.466
25.432,70.046,13.460
25.432,70.694,13.448
25.432,71.343,13.463
25.432,71.991,13.467
25.432,72.639,13.466
25.432,73.287,13.456
25.432,73.935,13.453
25.432,74.583,13.461
25.432,75.231,13.468
25.432,75.880,13.464
25.432,76.528,13.456
25.432,77.176,13.454
25.432,77.824,13.463
25.432,78.472,13.468
25.432,79.120,13.461
25.432,79.769,13.451
25.432,80.417,13.457
25.432,81.065,13.464
25.432,81.713,13.466
25.432,82.361,13.457
25.432,83.009,13.454
25.432,83.657,13.459
25.432,84.306,13.466
25.432,84.954,13.464
25.432,85.602,13.452
25.432,86.250,13.458
25.432,86.898,13.465
25.432,87.546,13.466
25.432,88.194,13.460
25.432,88.843,13.449
25.432,89.491,13.462
25.432,90.139,13.467
25.432,90.787,13.465
25.432,91.435,13.456
25.432,92.083,13.452
25.432,92.731,13.465
25.432,93.380,13.468
25.432,94.028,13.464
25.432,94.676,13.453
25.926,60.324,13.143
25.926,60.972,13.139
25.926,61.620,13.136
25.926,62.269,13.145
25.926,62.917,13.143
25.926,63.565,13.144
25.926,64.213,13.146
25.926,64.861,13.140
25.926,65.509,13.146
25.926,66.157,13.142
25.926,66.806,13.144
25.926,67.454,13.144
25.926,68.102,13.142
25.926,68.750,13.146
25.926,69.398,13.141
25.926,70.046,13.143
25.926,70.694,13.141
25.926,71.343,13.143
25.926,71.991,13.140
25.926,72.639,13.141
25.926,73.287,13.141
25.926,73.935,13.140
25.926,74.583,13.144
25.926,75.231,13.141
25.926,75.880,13.140
25.926,76.528,13.139
25.926,77.176,13.143
25.926,77.824,13.143
25.926,78.472,13.143
25.926,79.120,13.139
25.926,79.769,13.137
25.926,80.417,13.145
25.926,81.065,13.143
25.926,81.713,13.144
25.926,82.361,13.147
25.926,83.009,13.139
25.926,83.657,13.146
25.926,84.306,13.142
25.926,84.954,13.144
25.926,85.602,13.145
25.926,86.250,13.142
25.926,86.898,13.146
25.926,87.546,13.141
25.926,88.194,13.143
25.926,88.843,13.141
25.926,89.491,13.143
25.926,90.139,13.145
25.926,90.787,13.141
25.926,91.435,13.141
25.926,92.083,13.139
25.926,92.731,13.144
25.926,93.380,13.141
25.926,94.028,13.141
25.926,94.676,13.139
26.420,60.324,12.834
26.420,60.972,12.841
26.420,61.620,12.838
26.420,62.269,12.841
26.420,62.917,12.836
26.420,63.565,12.837
26.420,64.213,12.842
26.420,64.861,12.839
26.420,65.509,12.840
26.420,66.157,12.833
26.420,66.806,12.839
26.420,67.454,12.842
26.420,68.102,12.839
26.420,68.750,12.838
26.420,69.398,12.834
26.420,70.046,12.840
26.420,70.694,12.842
26.420,71.343,12.839
26.420,71.991,12.835
26.420,72.639,12.836
26.420,73.287,12.840
26.420,73.935,12.842
26.420,74.583,12.839
26.420,75.231,12.833
26.420,75.880,12.839
26.420,76.528,12.839
26.420,77.176,12.841
26.420,77.824,12.838
26.420,78.472,12.834
26.420,79.120,12.841
26.420,79.769,12.838
26.420,80.417,12.841
26.420,81.065,12.836
26.420,81.713,12.837
26.420,82.361,12.842
26.420,83.009,12.839
26.420,83.657,12.840
26.420,84.306,12.833
26.420,84.954,12.839
26.420,85.602,12.843
26.420,86.250,12.839
26.420,86.898,12.838
26.420,87.546,12.834
26.420,88.194,12.840
26.420,88.843,12.842
26.420,89.491,12.839
26.420,90.139,12.836
26.420,90.787,12.836
26.420,91.435,12.840
26.420,92.083,12.842
26.420,92.731,12.839
26.420,93.380,12.833
26.420,94.028,12.839
26.420,94.676,12.841
26.914,60.324,12.550
26.914,60.972,12.553
26.914,61.620,12.556
26.914,62.269,12.552
26.914,62.917,12.548
26.914,63.565,12.553
26.914,64.213,12.554
26.914,64.861,12.557
26.914,65.509,12.550
26.914,66.157,12.544
26.914,66.806,12.551
26.914,67.454,12.554
26.914,68.102,12.557
26.914,68.750,12.548
26.914,69.398,12.544
26.914,70.046,12.554
26.914,70.694,12.555
26.914,71.343,12.556
26.914,71.991,12.545
26.914,72.639,12.548
26.914,73.287,12.555
26.914,73.935,12.555
26.914,74.583,12.555
26.914,75.231,12.547
26.914,75.880,12.551
26.914,76.528,12.556
26.914,77.176,12.554
26.914,77.824,12.552
26.914,78.472,12.550
26.914,79.120,12.553
26.914,79.769,12.556
26.914,80.417,12.553
26.914,81.065,12.549
26.914,81.713,12.553
26.914,82.361,12.554
26.914,83.009,12.557
26.914,83.657,12.550
26.914,84.306,12.545
26.914,84.954,12.551
26.914,85.602,12.554
26.914,86.250,12.557
26.914,86.898,12.548
26.914,87.546,12.544
26.914,88.194,12.553
26.914,88.843,12.555
26.914,89.491,12.556
26.914,90.139,12.545
26.914,90.787,12.548
26.914,91.435,12.555
26.914,92.083,12.555
26.914,92.731,12.555
26.914,93.380,12.546
26.914,94.028,12.551
26.914,94.676,12.556
27.407,60.324,12.283
27.407,60.972,12.286
27.407,61.620,12.281
27.407,62.269,12.283
27.407,62.917,12.283
27.407,63.565,12.284
27.407,64.213,12.285
27.407,64.861,12.282
27.407,65.509,12.283
27.407,66.157,12.282
27.407,66.806,12.284
27.407,67.454,12.282
27.407,68.102,12.284
27.407,68.750,12.287
27.407,69.398,12.284
27.407,70.046,12.284
27.407,70.694,12.281
27.407,71.343,12.285
27.407,71.991,12.286
27.407,72.639,12.285
27.407,73.287,12.284
27.407,73.935,12.282
27.407,74.583,12.285
27.407,75.231,12.285
27.407,75.880,12.286
27.407,76.528,12.283
27.407,77.176,12.283
27.407,77.824,12.285
27.407,78.472,12.283
27.407,79.120,12.286
27.407,79.769,12.281
27.407,80.417,12.283
27.407,81.065,12.283
27.407,81.713,12.284
27.407,82.361,12.284
27.407,83.009,12.282
27.407,83.657,12.283
27.407,84.306,12.281
27.407,84.954,12.284
27.407,85.602,12.282
27.407,86.250,12.284
27.407,86.898,12.281
27.407,87.546,12.284
27.407,88.194,12.284
27.407,88.843,12.281
27.407,89.491,12.285
27.407,90.139,12.286
27.407,90.787,12.285
27.407,91.435,12.284
27.407,92.083,12.282
27.407,92.731,12.285
27.407,93.380,12.285
27.407,94.028,12.286
27.407,94.676,12.283
27.901,60.324,12.029
27.901,60.972,12.027
27.901,61.620,12.022
27.901,62.269,12.025
27.901,62.917,12.028
27.901,63.565,12.028
27.901,64.213,12.025
27.901,64.861,12.023
27.901,65.509,12.027
27.901,66.157,12.028
27.901,66.806,12.027
27.901,67.454,12.023
27.901,68.102,12.024
27.901,68.750,12.029
27.901,69.398,12.029
27.901,70.046,12.026
27.901,70.694,12.022
27.901,71.343,12.025
27.901,71.991,12.029
27.901,72.639,12.028
27.901,73.287,12.025
27.901,73.935,12.023
27.901,74.583,12.027
27.901,75.231,12.030
27.901,75.880,12.027
27.901,76.528,12.023
27.901,77.176,12.024
27.901,77.824,12.028
27.901,78.472,12.029
27.901,79.120,12.026
27.901,79.769,12.022
27.901,80.417,12.025
27.901,81.065,12.028
27.901,81.713,12.028
27.901,82.361,12.025
27.901,83.009,12.023
27.901,83.657,12.027
27.901,84.306,12.028
27.901,84.954,12.027
27.901,85.602,12.023
27.901,86.250,12.024
27.901,86.898,12.028
27.901,87.546,12.029
27.901,88.194,12.026
27.901,88.843,12.022
27.901,89.491,12.025
27.901,90.139,12.030
27.901,90.787,12.028
27.901,91.435,12.025
27.901,92.083,12.023
27.901,92.731,12.027
27.901,93.380,12.030
27.901,94.028,12.027
27.901,94.676,12.024
28.395,60.324,11.786
28.395,60.972,11.788
28.395,61.620,11.779
28.395,62.269,11.786
28.395,62.917,11.786
28.395,63.565,11.787
28.395,64.213,11.787
28.395,64.861,11.782
28.395,65.509,11.787
28.395,66.157,11.786
28.395,66.806,11.787
28.395,67.454,11.785
28.395,68.102,11.784
28.395,68.750,11.787
28.395,69.398,11.786
28.395,70.046,11.786
28.395,70.694,11.783
